id;name;link;bgg_rank;suggested_player;min_player;max_player;max_playtime;ratio_play;age;mecha_list;family_list;domain_list;cat_list;designer_list;awards;Image_link;weight;geek_rating;year
176165;Dale of Merchants;https://boardgamegeek.com/boardgame/176165/dale-of-merchants;884;[2];2;4;30;7.5;10.0;['Auction: Dutch', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Hand Management', 'Open Drafting', 'Race', 'Set Collection', 'Take That', 'Team-Based Game'];['Components: Dice with Icons', 'Components: Multi-Use Cards', 'Crowdfunding: Kickstarter', 'Digital Implementations: TableTop Simulator Mod (TTS)', 'Game: Dale of Merchants', 'Misc: LongPack Games', 'Occupation: Merchant', 'Setting: Daimyria', 'Theme: Anthropomorphic Animals'];['Family Games', 'Strategy Games'];['Animals', 'Card Game', 'Fantasy'];['Sami Laakso'];0;https://cf.geekdo-images.com/mK2jITNJ3vgNWKbliMpErQ__original/img/Klr6u2U7Qq7VkfftF6B2zVeza6E=/0x0/filters:format(jpeg)/pic2772192.jpg;2.1;6.7;2015
12002;Jambo;https://boardgamegeek.com/boardgame/12002/jambo;885;[2];2;2;45;22.5;12.0;['Action Points', 'Contracts', 'Hand Management', 'Set Collection', 'Take That'];['Continents: Africa', 'Country: Kenya', 'Country: Tanzania', 'Game: Jambo', 'Occupation: Merchant', 'Players: Two-Player Only Games', 'Series: Two-player games (Kosmos)', 'Theme: Tropical'];['Strategy Games'];['Card Game', 'Economic'];['Rüdiger Dorn'];6;https://cf.geekdo-images.com/ZHpHR-6b7ZjQ97mulBg2fg__original/img/4C2Lj2LKIoyxw53ra48q6uSeg2s=/0x0/filters:format(jpeg)/pic253740.jpg;2.1;6.7;2004
191051;Outlive;https://boardgamegeek.com/boardgame/191051/outlive;886;[2];2;4;110;27.5;14.0;['Area Movement', 'Events', 'Set Collection', 'Take That', 'Variable Set-up', 'Worker Placement', 'Worker Placement, Different Worker Types'];['Components: Miniatures', 'Crowdfunding: Kickstarter', 'Players: Games with expansions that add solo play', 'Theme: Post-Apocalyptic', 'Theme: Survival'];['Strategy Games'];['Science Fiction'];['Grégory Oliver'];3;https://cf.geekdo-images.com/EMl8sVObQQmJFiZJnwfrXw__original/img/cGXOJgA-z2ruggJMwvsUpZNjAaQ=/0x0/filters:format(jpeg)/pic3021719.jpg;3.0;6.7;2017
91872;Dungeons & Dragons: The Legend of Drizzt Board Game;https://boardgamegeek.com/boardgame/91872/dungeons-dragons-legend-drizzt-board-game;887;[1, 2];1;5;60;12.0;12.0;['Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Role Playing', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Variable Player Powers'];['Category: Dungeon Crawler', 'Creatures: Dragons', 'Players: Games with Solitaire Rules', 'Series: Dungeons & Dragons Adventure System Board Games', 'Setting: Dungeons & Dragons', 'Versions & Editions: Board Game Versions of Role-Playing Games'];['Thematic Games'];['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures', 'Novel-based'];['Peter Lee'];0;https://cf.geekdo-images.com/pcdCF6fDsqrQlzWtOM-Xkw__original/img/IyIjn-lNfWL-Qx8UNK35Zje1Xlg=/0x0/filters:format(jpeg)/pic994268.jpg;2.6;6.7;2011
197443;Fugitive;https://boardgamegeek.com/boardgame/197443/fugitive;888;[2];2;2;20;10.0;10.0;['Hand Management', 'Hidden Movement', 'Memory', 'Secret Unit Deployment'];['Crowdfunding: Verkami', 'Digital Implementations: Tabletopia', 'Mechanism: Card Line', 'Misc: LongPack Games', 'Players: Two-Player Only Games'];['Family Games'];['Bluffing', 'Card Game', 'Deduction', 'Number', 'Spies/Secret Agents'];['Tim Fowers'];2;https://cf.geekdo-images.com/Jeukp3NUs-u6i3SuF-yE4A__original/img/X8-dbZ1EzlwOUAe3CuwKBRztTMY=/0x0/filters:format(png)/pic3481216.png;1.7;6.7;2017
338957;Caesar!: Seize Rome in 20 Minutes!;https://boardgamegeek.com/boardgame/338957/caesar-seize-rome-in-20-minutes;889;[1, 2];1;2;20;10.0;14.0;['Area Majority / Influence', 'Chit-Pull System', 'Simulation', 'Solo / Solitaire Game'];['Ancient: Rome', 'Components: Map (Continental / National scale)', 'Digital Implementations: Tabletopia', 'History: Roman Civil Wars', 'Players: Games with Solitaire Rules', 'Players: Two-Player Only Games', 'Players: Wargames with Solitaire Rules', 'Region: Mediterranean Sea', 'Region: North Africa', 'Series: 20 Minutes! (PSC Games)'];['Strategy Games', 'Wargames'];['Ancient', 'Civil War', 'Wargame'];['Paolo Mori'];2;https://cf.geekdo-images.com/Mw_WmNeSTRgEgiQG87YPgQ__original/img/fgw5B0oFNDZlNj6Yig97m4625lI=/0x0/filters:format(png)/pic6228356.png;1.9;6.7;2022
319910;Pagan: Fate of Roanoke;https://boardgamegeek.com/boardgame/319910/pagan-fate-of-roanoke;890;[2];2;2;60;30.0;12.0;['Action Points', 'Area Majority / Influence', 'Deduction', 'Hand Management', 'Turn Order: Claim Action', 'Worker Placement'];['Contests: Fastaval Design Competition', 'Crowdfunding: Kickstarter', 'Misc: LongPack Games', 'Players: Two-Player Only Games', 'Theme: Witches'];['Customizable Games', 'Strategy Games'];['Adventure', 'Bluffing', 'Card Game', 'Deduction', 'Fantasy'];['Kasper Kjær Christiansen', 'Kåre Storgaard'];1;https://cf.geekdo-images.com/UReUHUg3rKE0JkB2InwMfg__original/img/7I1HFbjX1Rd2ns8Sh9QGRQF22ys=/0x0/filters:format(png)/pic8063277.png;3.1;6.7;2022
26997;1989: Dawn of Freedom;https://boardgamegeek.com/boardgame/26997/1989-dawn-freedom;891;[2];2;2;150;75.0;12.0;['Area Majority / Influence', 'Campaign / Battle Card Driven', 'Dice Rolling', 'Events', 'Hand Management', 'Simulation'];['Country: Bulgaria', 'Country: Czech Republic', 'Country: Germany', 'Country: Hungary', 'Country: Poland', 'Country: Romania', 'Country: Russia', 'Country: Slovakia', 'Country: Soviet Union', 'Digital Implementations: VASSAL', 'History: Cold War', 'Players: Two-Player Only Games', 'Players: Wargames with Rules Supporting Only Two Players', 'Series: Twilight Struggle'];['Strategy Games', 'Wargames'];['Modern Warfare', 'Political', 'Wargame'];['Jason Matthews', 'Ted Torgerson'];3;https://cf.geekdo-images.com/OvhsKPiEWV-GbSRkrxnBGQ__original/img/w7uKFrdeT8ZQz8_lnHIbWn3M_28=/0x0/filters:format(jpeg)/pic5281358.jpg;3.3;6.7;2012
254708;Roll Player Adventures;https://boardgamegeek.com/boardgame/254708/roll-player-adventures;892;[1, 2];1;4;150;37.5;14.0;['Campaign / Battle Card Driven', 'Cooperative Game', 'Dice Rolling', 'Narrative Choice / Paragraph', 'Paper-and-Pencil', 'Scenario / Mission / Campaign Game', 'Storytelling'];['Setting: World of Ulos', 'Components: Book as Board', 'Creatures: Demons', 'Crowdfunding: Kickstarter', 'Digital Implementations: Tabletopia', 'Mechanism: Campaign Games'];['Thematic Games'];['Adventure', 'Dice', 'Exploration', 'Fantasy'];['Keith Matejka', 'James William Ryan', 'Peter Andrew Ryan'];1;https://cf.geekdo-images.com/EDhzPbYK22USJ_zMEOCdSQ__original/img/2s0C52ekOIZ05uEawgC0obXvpxc=/0x0/filters:format(png)/pic5153482.png;2.4;6.7;2021
110277;Among the Stars;https://boardgamegeek.com/boardgame/110277/among-stars;893;[2];2;4;30;7.5;12.0;['Closed Drafting', 'Open Drafting', 'Simultaneous Action Selection', 'Tile Placement', 'Variable Player Powers'];['Crowdfunding: Indiegogo', 'Crowdfunding: Kickstarter', 'Game: Among the Stars', 'Mechanism: Tableau Building'];['Strategy Games'];['Card Game', 'City Building', 'Science Fiction'];['Vangelis Bagiartakis'];1;https://cf.geekdo-images.com/xM5-XAyoh7NwuVoguwgEsQ__original/img/JJ3gcJBHOc0-ca-Hq73wYvZRZxk=/0x0/filters:format(jpeg)/pic2037906.jpg;2.2;6.7;2012
275467;Letter Jam;https://boardgamegeek.com/boardgame/275467/letter-jam;894;[2];2;6;45;7.5;10.0;['Communication Limits', 'Cooperative Game', 'Spelling'];"[""Mechanism: Deduction – Blind Man's Bluff""]";['Family Games'];['Card Game', 'Deduction', 'Party Game', 'Word Game'];['Ondra Skoupý'];9;https://cf.geekdo-images.com/kBZGJlIqir1I_EVCr2nDbg__original/img/lJRGF7RDvRfo3azopO3tryB6IcI=/0x0/filters:format(jpeg)/pic4853794.jpg;2.0;6.7;2019
156566;Lords of Xidit;https://boardgamegeek.com/boardgame/156566/lords-xidit;895;[];3;5;90;18.0;14.0;['Action Queue', 'Area Majority / Influence', 'Auction: Sealed Bid', 'Highest-Lowest Scoring', 'Pick-up and Deliver', 'Point to Point Movement', 'Programmed Movement', 'Simultaneous Action Selection'];['Admin: Better Description Needed!', 'Digital Implementations: Board Game Arena', 'Setting: Kingdom of Xidit'];['Strategy Games'];['Fantasy'];['Régis Bonnessée'];1;https://cf.geekdo-images.com/KluVg27eXcpbH-_lUWgyKA__original/img/uRRKZ84K05gFSvffYPWRAFqazXI=/0x0/filters:format(jpeg)/pic2074460.jpg;2.6;6.7;2014
316546;Clever Cubed;https://boardgamegeek.com/boardgame/316546/clever-cubed;896;[1, 2];1;4;30;7.5;14.0;['Dice Rolling', 'Paper-and-Pencil', 'Re-rolling and Locking', 'Solo / Solitaire Game'];['Digital Implementations: Google Play', 'Mechanism: Dice Drafting', 'Mechanism: Roll-and-Write', 'Players: Games with Solitaire Rules', 'Series: Klein & Fein (Schmidt Spiele)'];['Family Games'];['Dice', 'Number'];['Wolfgang Warsch'];1;https://cf.geekdo-images.com/ksjSyTc0AY0M7CKLD6OA5w__original/img/KivWSWuu1M9OUvga-bmltHA9mRw=/0x0/filters:format(jpeg)/pic5929690.jpg;2.4;6.7;2020
294612;Unlock!: Epic Adventures;https://boardgamegeek.com/boardgame/294612/unlock-epic-adventures;897;[1, 2];1;6;60;10.0;10.0;['Cooperative Game', 'Real-Time', 'Scenario / Mission / Campaign Game'];['Category: Escape Room Games', 'Creatures: Dragons', 'Creatures: Werewolves', 'Misc: Limited Replayability', 'Series: Unlock! (Space Cowboys)'];['Thematic Games'];['Card Game', 'Exploration', 'Puzzle', 'Real-time'];['Mathieu Casnin', 'Mathieu Cassin', 'Cyril Demaegd', 'Guilaine Didier', 'Gabriel Durnerin', 'Luna Marie', 'Théo Rivière'];0;https://cf.geekdo-images.com/NNVWKOGOKLIkjXvhZKA_Dg__original/img/qHxswbvzbxAMnUdXEltHRzPZciM=/0x0/filters:format(jpeg)/pic5009100.jpg;2.2;6.7;2019
234671;Pandemic: Rising Tide;https://boardgamegeek.com/boardgame/234671/pandemic-rising-tide;898;[2];2;5;45;9.0;8.0;['Action Points', 'Area Movement', 'Cooperative Game', 'Hand Management', 'Set Collection', 'Solo / Solitaire Game', 'Trading', 'Variable Player Powers'];['Components: Map (Continental / National scale)', 'Country: Netherlands', 'Game: Pandemic', 'Occupation: Medic / Doctor / Nurses', 'Occupation: Researcher / Scientist'];['Strategy Games'];['Environmental'];['Jeroen Doumen', 'Matt Leacock'];1;https://cf.geekdo-images.com/bmjKiJdNcHLz1yfrFlc0XQ__original/img/vOCrpgtf6VT5KLfR2vvcEYve0-s=/0x0/filters:format(jpeg)/pic3742452.jpg;2.5;6.7;2017
381297;Unmatched Adventures: Tales to Amaze;https://boardgamegeek.com/boardgame/381297/unmatched-adventures-tales-to-amaze;899;[1, 2];1;4;60;15.0;9.0;['Action Points', 'Campaign / Battle Card Driven', 'Card Play Conflict Resolution', 'Cooperative Game', 'Hand Management', 'Line of Sight', 'Multi-Use Cards', 'Point to Point Movement', 'Solo / Solitaire Game', 'Variable Player Powers'];['Components: Miniatures', 'Components: Multi-Use Cards', 'Creatures: Aliens / Extraterrestrials', 'Creatures: Bigfoot / Yeti / Sasquatch', 'Crowdfunding: Kickstarter', 'Game: Unmatched', 'Historical Figures: Nikola Tesla', 'Misc: Watch It Played How To Videos', 'Players: Expansions Adding Cooperative Play', 'Players: Expansions Adding Solo Play', 'Theme: Boss Battle', 'Theme: Cryptids'];['Family Games', 'Strategy Games'];['Card Game', 'Fantasy', 'Fighting', 'Mythology', 'Novel-based'];['Jason Hager', 'Darren Reckner'];0;https://cf.geekdo-images.com/pDiHT-n1xpW71Ck_wiR8_g__original/img/pho_viNg1Jk28LoXbMkTTvVHOIw=/0x0/filters:format(png)/pic7375477.png;2.2;6.7;2023
122298;Morels;https://boardgamegeek.com/boardgame/122298/morels;900;[2];2;2;30;15.0;10.0;['Hand Management', 'Open Drafting', 'Set Collection'];['Players: Two-Player Only Games', 'Theme: Food / Cooking', 'Theme: Mushrooms', 'Theme: Nature'];['Family Games'];['Card Game', 'Educational'];['Brent Povis'];5;https://cf.geekdo-images.com/79RzPdM2pxmtmNV-bdU7LQ__original/img/viQYXUcyfS3j7BxHRn9o2NUwvZY=/0x0/filters:format(jpeg)/pic1284667.jpg;1.7;6.7;2012
272739;Clinic: Deluxe Edition;https://boardgamegeek.com/boardgame/272739/clinic-deluxe-edition;901;[1, 2, 3, 4];1;4;150;37.5;14.0;['Catch the Leader', 'Network and Route Building', 'Pick-up and Deliver', 'Simulation', 'Solo / Solitaire Game', 'Three Dimensional Movement', 'Tile Placement'];['Medical: Hospitals / Clinics', 'Crowdfunding: Kickstarter', 'Digital Implementations: TableTop Simulator Mod (TTS)', 'Digital Implementations: Tabletopia', 'Game: Clinic', 'Players: Games with Solitaire Rules'];['Strategy Games'];['City Building', 'Economic', 'Medical', 'Territory Building', 'Transportation'];['Alban Viard'];0;https://cf.geekdo-images.com/iSPW4FWKZPiscVBbVgzJ0Q__original/img/Mlf3zgxNSckq276250BUObext8M=/0x0/filters:format(jpeg)/pic6625134.jpg;4.0;6.7;2019
30957;Tribune: Primus Inter Pares;https://boardgamegeek.com/boardgame/30957/tribune-primus-inter-pares;902;[2, 3, 4];2;5;120;24.0;12.0;['Auction/Bidding', 'Hand Management', 'Open Drafting', 'Set Collection', 'Sudden Death Ending', 'Worker Placement'];['Ancient: Rome'];['Strategy Games'];['Ancient', 'Political'];['Karl-Heinz Schmiel'];5;https://cf.geekdo-images.com/4M-gGQVY5MOtrOkkV8P6fQ__original/img/J8VHW_g2gEhiBt0W_efsALkt35E=/0x0/filters:format(jpeg)/pic413081.jpg;2.9;6.7;2007
179275;One Deck Dungeon;https://boardgamegeek.com/boardgame/179275/one-deck-dungeon;903;[1, 2];1;2;45;22.5;14.0;['Cooperative Game', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Melding and Splaying', 'Move Through Deck', 'Solo / Solitaire Game', 'Stat Check Resolution', 'Variable Player Powers'];['Category: Dungeon Crawler', 'Components: Multi-Use Cards', 'Digital Implementations: Steam', 'Mechanism: Campaign Games', 'Players: Games with Solitaire Rules', 'Series: One Deck  (Asmadi Games)', 'Series: Winzige Welten (Schwerkraft-Verlag)', 'Theme: Boss Battle'];['Thematic Games'];['Card Game', 'Dice', 'Fantasy', 'Print & Play'];['Chris Cieslik'];4;https://cf.geekdo-images.com/quvyGpE7kwbd2Mt1H5iLwQ__original/img/pjwQVzsCHiXg8qFTZpVoJYx6SOE=/0x0/filters:format(jpeg)/pic3019101.jpg;2.1;6.7;2016
163602;XCOM: The Board Game;https://boardgamegeek.com/boardgame/163602/xcom-board-game;904;[1, 2, 3, 4];1;4;120;30.0;14.0;['Cooperative Game', 'Dice Rolling', 'Hand Management', 'Push Your Luck', 'Real-Time', 'Variable Player Powers'];['Components: Digital Hybrid – App/Website Required', 'Components: Miniatures', 'Creatures: Aliens / Extraterrestrials', 'Players: Games with Solitaire Rules', 'Theme: UFOs'];['Thematic Games'];['Real-time', 'Science Fiction', 'Video Game Theme'];['Eric M. Lang'];5;https://cf.geekdo-images.com/1E7ghRKcegsb941W1QwrOw__original/img/f73J1UFyuBzmOAU8Lt-hy0NkiKs=/0x0/filters:format(jpeg)/pic2247621.jpg;2.9;6.7;2015
228328;Rurik: Dawn of Kiev;https://boardgamegeek.com/boardgame/228328/rurik-dawn-of-kiev;905;[1, 2, 3, 4];1;4;120;30.0;13.0;['Area Majority / Influence', 'Area Movement', 'Auction/Bidding', 'Contracts', 'End Game Bonuses', 'Open Drafting', 'Selection Order Bid', 'Solo / Solitaire Game', 'Take That', 'Variable Player Powers'];['Cities: Kyiv (Ukraine)', 'Cities: Novgorod (Russia)', 'Cities: Smolensk  (Russia)', 'Components: Map (Continental / National scale)', 'Country: Belarus', 'Country: Moldova', 'Country: Russia', 'Country: Ukraine', 'Crowdfunding: Kickstarter', 'Digital Implementations: BoardGamePlay', 'Digital Implementations: Tabletopia', 'Players: Games with Solitaire Rules', 'Series: Madison Game Design Cabal'];['Strategy Games'];['Medieval', 'Miniatures', 'Territory Building'];['Stan Kordonskiy'];1;https://cf.geekdo-images.com/Dduhm8xZl8OURoE28XdIKQ__original/img/FqJD8I3ntO7VR7xYLd2_3sCVSZE=/0x0/filters:format(png)/pic4902903.png;3.1;6.7;2019
270239;Moonrakers;https://boardgamegeek.com/boardgame/270239/moonrakers;906;[1, 2, 3, 4];1;5;120;24.0;14.0;['Action Points', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Hand Management', 'Negotiation', 'Trading'];['Crowdfunding: Kickstarter', 'Game: Moonrakers'];['Strategy Games', 'Thematic Games'];['Card Game', 'Science Fiction'];['Max Anderson', 'Zac Dixon', 'Austin Harrison'];2;https://cf.geekdo-images.com/atjJKVYnNTTn1gZ2lbw8bA__original/img/-KJg0tyMdrRyR4OHx6UeDF8pKtU=/0x0/filters:format(png)/pic5631285.png;2.5;6.7;2020
234477;Battle for Rokugan;https://boardgamegeek.com/boardgame/234477/battle-rokugan;907;[2, 3, 4];2;5;90;18.0;14.0;['Area Majority / Influence', 'Hand Management', 'Order Counters', 'Secret Unit Deployment', 'Variable Player Powers'];['Admin: Better Description Needed!', 'Country: Japan', 'Setting: Legend of the Five Rings'];['Strategy Games', 'Wargames'];['Fantasy', 'Medieval', 'Wargame'];['Molly Glover', 'Tom Jolly'];0;https://cf.geekdo-images.com/JzE8OpFRdj53PwkJRmAIVQ__original/img/rZjhuhlvXmHr0MrH_3tBs536qiA=/0x0/filters:format(jpeg)/pic3741716.jpg;2.8;6.7;2017
239472;Abomination: The Heir of Frankenstein;https://boardgamegeek.com/boardgame/239472/abomination-heir-frankenstein;908;[2, 3, 4];2;4;180;45.0;14.0;['Dice Rolling', 'Events', 'Narrative Choice / Paragraph', 'Set Collection', 'Storytelling', 'Variable Player Powers', 'Worker Placement', 'Worker Placement, Different Worker Types'];['Characters: Frankenstein', 'Creatures: Monsters', 'Crowdfunding: Spieleschmiede', 'Theme: Mad Science / Mad Scientist'];['Strategy Games', 'Thematic Games'];['Horror', 'Novel-based', 'Science Fiction'];['Dan Blanchett'];0;https://cf.geekdo-images.com/JEEZQn4TaBwHuWiPXTpuYA__original/img/bAQ48mOKXYWHyM3EuglzYwngLxc=/0x0/filters:format(jpeg)/pic4659575.jpg;3.3;6.7;2019
528;ZÈRTZ;https://boardgamegeek.com/boardgame/528/zertz;909;[2];2;2;60;30.0;9.0;['Grid Movement', 'Map Reduction', 'Set Collection'];['Category: Combinatorial', 'Components: Marbles', 'Digital Implementations: BoardSpace', 'Digital Implementations: Boiteajeux', 'Misc: Mensa Select', 'Players: Two-Player Only Games', 'Series: GIPF Project'];['Abstract Games'];['Abstract Strategy'];['Kris Burm'];3;https://cf.geekdo-images.com/3aBBkCyv1H8nt84n7eGoAw__original/img/yB4pzxo1JfqEycYD6FBt3ym4eFQ=/0x0/filters:format(jpeg)/pic3140639.jpg;2.7;6.7;1999
41002;Vasco da Gama;https://boardgamegeek.com/boardgame/41002/vasco-da-gama;910;[2, 3, 4];2;4;120;30.0;12.0;['Push Your Luck', 'Tile Placement', 'Turn Order: Claim Action', 'Worker Placement'];['Components: Wooden pieces & boards', 'Country: Portugal', 'History: Age of Discovery', 'Theme: Colonial'];['Strategy Games'];['Nautical', 'Renaissance'];['Paolo Mori'];7;https://cf.geekdo-images.com/wiMpH9Cr_zIRMdzSdvyLrA__original/img/bmW65H5hdw8bPe_IT9o97YrS-Kg=/0x0/filters:format(jpeg)/pic495883.jpg;3.2;6.7;2009
56692;Parade;https://boardgamegeek.com/boardgame/56692/parade;911;[2, 3, 4];2;6;45;7.5;8.0;['Hand Management', 'Set Collection'];['Books: Alice in Wonderland', 'Card Games: Fishing', 'Mechanism: Card Line', 'Misc: Lowest Score Wins', 'Series: Deluxe card game (Z-Man / Filosofia)'];['Family Games'];['Card Game', 'Novel-based'];['Naoki Homma'];2;https://cf.geekdo-images.com/lmRNihICb4mklj0ec1vj6g__original/img/FA-gxYbwNAZl_jwzPjU9n_0Nwbo=/0x0/filters:format(jpeg)/pic2239001.jpg;1.5;6.7;2007
285984;Last Bastion;https://boardgamegeek.com/boardgame/285984/last-bastion;912;[1, 2, 3, 4];1;4;45;11.25;14.0;['Cooperative Game', 'Dice Rolling', 'Die Icon Resolution', 'Grid Movement', 'Modular Board', 'Move Through Deck', 'Player Elimination', 'Solo / Solitaire Game', 'Square Grid', 'Variable Player Powers', 'Variable Set-up'];['Category: Tower Defense', 'Components: Miniatures', 'Game: Ghost Stories', 'Players: Games with Solitaire Rules'];['Strategy Games'];['Fantasy', 'Fighting', 'Medieval', 'Miniatures'];['Antoine Bauza'];0;https://cf.geekdo-images.com/eL5ZK9gerP9D3cld4xXjxQ__original/img/ICX8lnG3G_APxLGcwpM3EXeb96Y=/0x0/filters:format(png)/pic4882123.png;2.6;6.7;2019
145659;Scoville;https://boardgamegeek.com/boardgame/145659/scoville;913;[2, 3, 4];2;6;90;15.0;13.0;['Auction/Bidding', 'Grid Movement', 'Once-Per-Game Abilities', 'Set Collection', 'Turn Order: Auction'];['Crowdfunding: Kickstarter', 'Series: TMG Originals', 'Theme: Food / Cooking'];['Strategy Games'];['Farming'];['Ed Marriott'];1;https://cf.geekdo-images.com/strK8aDLCB5KuqU3zirUOg__original/img/lbwzkn8mx_Bsd8aczlW0TqLDKZE=/0x0/filters:format(jpeg)/pic1903464.jpg;2.8;6.7;2014
103886;Star Wars: The Card Game;https://boardgamegeek.com/boardgame/103886/star-wars-card-game;914;[2];2;2;60;30.0;10.0;['Card Play Conflict Resolution', 'Force Commitment', 'Hand Management', 'Variable Player Powers'];['Collectible: Living Card Game (Fantasy Flight Games)', 'Game: Star Wars – The Card Game (LCG)', 'Movies: Star Wars', 'Players: Two-Player Only Games'];['Customizable Games'];['Card Game', 'Collectible Components', 'Movies / TV / Radio theme', 'Science Fiction'];['Eric M. Lang'];2;https://cf.geekdo-images.com/9CpLES0gHMKgizZReKy-lA__original/img/ruuKzMGJpZRmnvh_vt0RiRxGiFA=/0x0/filters:format(jpeg)/pic1474141.jpg;3.0;6.7;2012
317457;Dinosaur World;https://boardgamegeek.com/boardgame/317457/dinosaur-world;915;[2, 3, 4];2;4;120;30.0;10.0;['Dice Rolling', 'Income', 'Movement Points', 'Tile Placement', 'Worker Placement'];['Animals: Dinosaurs', 'Components: Dice with Icons', 'Components: Meeples (Dinosaur) / Dinomeeples', 'Crowdfunding: Kickstarter', 'Digital Implementations: Tabletopia', 'Game: Dinosaur Island/Dinosaur World', 'Theme: Amusement Parks / Theme Parks', 'Theme: Mad Science / Mad Scientist'];['Strategy Games', 'Thematic Games'];['Animals', 'City Building', 'Economic', 'Science Fiction'];['Brian Lewis', 'David McGregor', 'Marissa Misura'];1;https://cf.geekdo-images.com/q-CvtJOYWZQDw1tuOdDd4Q__original/img/Eo6IIIYE_Ks1AkMS7garjfSXsh4=/0x0/filters:format(jpeg)/pic6020854.jpg;3.3;6.7;2021
79127;Star Trek: Fleet Captains;https://boardgamegeek.com/boardgame/79127/star-trek-fleet-captains;916;[2, 3, 4];2;4;120;30.0;14.0;['Action Points', 'Dice Rolling', 'Hexagon Grid', 'Modular Board', 'Tile Placement'];['Components: Clix', 'TV Shows: Star Trek (various)'];['Thematic Games'];['Fighting', 'Miniatures', 'Movies / TV / Radio theme', 'Science Fiction', 'Space Exploration'];['Mike Elliott', 'Bryan Kinsella', 'Ethan Pasternack'];2;https://cf.geekdo-images.com/UqnetX2v84p9ZMpzB8GiDw__original/img/k-fnWjc0-WfowMr8nNeGZfbWCcQ=/0x0/filters:format(jpeg)/pic1081488.jpg;3.1;6.7;2011
12962;Reef Encounter;https://boardgamegeek.com/boardgame/12962/reef-encounter;917;[2, 3, 4];2;4;120;30.0;10.0;['Area Majority / Influence', 'Commodity Speculation', 'Hand Management', 'Open Drafting', 'Tile Placement'];['Animals: Coral / Jellyfish / Anemones', 'Animals: Fish / Fishes', 'Theme: Biology', 'Theme: Tropical', 'Theme: Under the Sea'];['Strategy Games'];['Animals', 'Environmental', 'Territory Building'];['Richard Breese'];5;https://cf.geekdo-images.com/Yp3TG2cLcY-AfBJogTiGHg__original/img/s6eJSgafse8-zpbu3jZO_gT9zJU=/0x0/filters:format(jpeg)/pic85905.jpg;3.7;6.7;2004
28181;Combat Commander: Pacific;https://boardgamegeek.com/boardgame/28181/combat-commander-pacific;918;[2];2;2;180;90.0;12.0;['Campaign / Battle Card Driven', 'Hexagon Grid', 'Line of Sight', 'Simulation', 'Variable Phase Order'];['Digital Implementations: VASSAL', 'History: World War II (Pacific)', 'Players: Two-Player Only Games', 'Series: Combat Commander'];['Wargames'];['Wargame', 'World War II'];['John Foley', 'Chad Jensen', 'Kai Jensen'];4;https://cf.geekdo-images.com/Dc9zwXoGlT8v_HucaEOjVg__original/img/ndoJtkysvRmki4bSWnBEj4av0nM=/0x0/filters:format(jpeg)/pic6693314.jpg;3.2;6.7;2008
216459;The Lost Expedition;https://boardgamegeek.com/boardgame/216459/the-lost-expedition;919;[1, 2, 3, 4];1;5;50;10.0;14.0;['Cooperative Game', 'Hand Management', 'Solo / Solitaire Game'];['Game: The Lost Expedition', 'Misc: Watch It Played How To Videos', 'Players: Games with Solitaire Rules', 'Region: Amazon Rainforest', 'Theme: Survival'];['Thematic Games'];['Adventure', 'Card Game', 'Exploration'];['Peer Sylvester'];4;https://cf.geekdo-images.com/W8yjFs_0LaFL7TMg-nxi_g__original/img/KUZ244YDkZpaXtrRdVRcB1TnV2Y=/0x0/filters:format(jpeg)/pic3339655.jpg;1.9;6.7;2017
117915;Yedo;https://boardgamegeek.com/boardgame/117915/yedo;920;[2, 3, 4];2;5;180;36.0;14.0;['Action Queue', 'Auction/Bidding', 'Hand Management', 'Map Deformation', 'Set Collection', 'Worker Placement'];['Country: Japan', 'Game: Yedo'];['Strategy Games', 'Thematic Games'];['Medieval'];['Thomas Vande Ginste', 'Wolf Plancke'];1;https://cf.geekdo-images.com/jdBgNHtZ5TXAq4jXvN7XyQ__original/img/tUiwp3vNcvSrf7SzmZZq557YjRc=/0x0/filters:format(jpeg)/pic1633240.jpg;3.3;6.7;2012
12891;Friedrich;https://boardgamegeek.com/boardgame/12891/friedrich;921;[3, 4];3;4;210;52.5;12.0;['Card Play Conflict Resolution', 'Events', 'Hand Management', 'Point to Point Movement', 'Secret Unit Deployment', 'Simulation', 'Variable Set-up'];['Cities: Berlin (Germany)', 'Cities: Hanover (Lower Saxony, Germany)', 'Components: Map (Continental / National scale)', 'Country: Austria', 'Country: France', 'Country: Germany', 'Country: Prussia', 'Country: Russia', 'Country: Sweden', 'History: Age of Kings', 'History: Seven Years War', 'Players: One versus Many'];['Wargames'];['Age of Reason', 'Wargame'];['Richard Sivél'];2;https://cf.geekdo-images.com/K2RGxYiIFQJSkgQHcOsNbA__original/img/BPAUayLVlRU2ZEDR5kGquxt0vq4=/0x0/filters:format(jpeg)/pic1064931.jpg;3.1;6.7;2004
